image_id,ethnicity,age,expression
068166.jpg,2,0,2
090343.jpg,2,1,1
016424.jpg,0,0,1
012249.jpg,2,0,2
149886.jpg,1,2,2
032611.jpg,2,1,0
187948.jpg,2,0,1
000424.jpg,1,1,1
152379.jpg,2,1,1
108932.jpg,2,0,1
195755.jpg,2,1,0
145460.jpg,2,1,1
059668.jpg,2,0,1
064554.jpg,2,0,1
186584.jpg,1,1,1
140435.jpg,0,2,0
027282.jpg,2,1,0
026188.jpg,0,0,1
075628.jpg,2,0,1
007180.jpg,2,0,1
196172.jpg,2,2,0
083235.jpg,2,0,1
172290.jpg,2,0,1
140246.jpg,2,0,1
020709.jpg,2,0,1
153313.jpg,2,0,1
133965.jpg,2,1,0
097287.jpg,1,0,0
081660.jpg,2,2,0
175520.jpg,2,2,1
061235.jpg,2,1,1
118935.jpg,2,1,0
100137.jpg,2,1,1
153326.jpg,2,1,1
060248.jpg,0,0,2
146164.jpg,2,2,1
117829.jpg,0,0,2
022560.jpg,1,0,1
017372.jpg,2,0,1
088838.jpg,2,1,0
152879.jpg,2,0,1
176991.jpg,2,1,2
083595.jpg,2,0,1
194176.jpg,0,0,1
177354.jpg,1,2,0
065844.jpg,2,1,1
195358.jpg,2,0,2
116666.jpg,2,0,0
151788.jpg,2,1,0
025875.jpg,2,0,0
113642.jpg,2,0,1
168074.jpg,2,0,0
194490.jpg,2,0,0
068777.jpg,0,0,0
082778.jpg,2,1,0
004545.jpg,1,0,1
040798.jpg,2,1,0
087976.jpg,2,1,0
194317.jpg,2,0,1
130747.jpg,1,0,1
059100.jpg,2,0,1
129129.jpg,2,0,0
074614.jpg,2,0,1
056183.jpg,2,1,0
082990.jpg,2,1,0
123578.jpg,2,2,1
079436.jpg,2,0,1
114418.jpg,0,1,2
101600.jpg,2,0,1
090789.jpg,2,0,1
127520.jpg,2,1,1
126194.jpg,2,0,0
056555.jpg,2,1,0
104155.jpg,2,0,2
117520.jpg,2,2,1
098822.jpg,2,0,1
106407.jpg,2,0,1
001168.jpg,2,0,1
044529.jpg,2,0,1
171231.jpg,2,0,1
152006.jpg,2,1,1
157847.jpg,2,1,1
095336.jpg,2,1,2
138282.jpg,2,0,1
164589.jpg,1,1,2
191212.jpg,1,1,0
179681.jpg,2,0,1
018267.jpg,2,0,1
017684.jpg,2,2,0
164994.jpg,2,0,0
102089.jpg,2,0,0
113187.jpg,2,0,1
053777.jpg,2,1,0
043422.jpg,2,0,1
198797.jpg,1,2,0
141587.jpg,2,0,0
057108.jpg,2,1,0
017173.jpg,2,0,1
074524.jpg,2,1,2
004219.jpg,2,1,0
127583.jpg,2,0,0
189614.jpg,2,2,1
091379.jpg,2,0,1
080730.jpg,2,0,1
170111.jpg,2,1,2
112612.jpg,2,2,1
097940.jpg,2,0,1
185653.jpg,2,0,1
134218.jpg,2,1,1
104843.jpg,2,1,1
025740.jpg,2,0,1
147456.jpg,2,0,1
104807.jpg,2,0,0
096691.jpg,2,0,1
053414.jpg,1,0,0
009023.jpg,2,1,0
167010.jpg,2,1,1
024971.jpg,2,1,1
110618.jpg,2,0,2
116730.jpg,2,1,1
126800.jpg,2,0,1
066508.jpg,2,0,2
025536.jpg,2,0,1
004901.jpg,1,0,0
052151.jpg,2,1,0
037408.jpg,2,0,1
151904.jpg,0,0,1
020066.jpg,2,1,0
179926.jpg,2,1,1
166107.jpg,2,0,1
189476.jpg,2,0,1
142463.jpg,2,1,2
030383.jpg,2,0,2
136739.jpg,2,0,1
064051.jpg,2,0,0
200349.jpg,2,1,0
024562.jpg,2,1,1
046764.jpg,2,1,0
058560.jpg,2,1,0
135940.jpg,0,0,0
147958.jpg,2,0,0
143025.jpg,0,0,1
180682.jpg,2,0,0
037040.jpg,2,0,1
089867.jpg,1,0,0
069262.jpg,2,0,1
087830.jpg,1,1,2
056963.jpg,2,1,0
022147.jpg,2,1,0
156391.jpg,0,0,0
070989.jpg,2,1,2
192395.jpg,2,0,1
053614.jpg,2,1,1
096359.jpg,2,0,0
035034.jpg,2,1,1
165816.jpg,2,0,1
165674.jpg,2,1,1
168495.jpg,2,2,1
198599.jpg,2,0,0
158706.jpg,2,0,0
093920.jpg,2,1,0
104398.jpg,2,0,1
179669.jpg,2,0,1
017476.jpg,1,0,1
102189.jpg,1,0,0
136052.jpg,2,1,1
032333.jpg,2,1,1
146952.jpg,2,0,1
030062.jpg,2,0,0
023151.jpg,2,0,1
183715.jpg,0,0,1
056793.jpg,2,0,1
145618.jpg,2,0,0
030787.jpg,2,0,0
031656.jpg,1,2,0
097061.jpg,2,1,0
007996.jpg,2,1,2
045549.jpg,2,0,1
202545.jpg,1,0,0
159763.jpg,1,0,1
194889.jpg,2,0,1
043914.jpg,1,1,1
159795.jpg,1,2,0
101714.jpg,2,0,1
077727.jpg,2,0,1
141516.jpg,2,0,0
100414.jpg,2,1,1
030655.jpg,2,0,1
133261.jpg,2,2,2
087985.jpg,2,1,1
058319.jpg,2,0,0
043191.jpg,1,0,0
146096.jpg,2,1,1
029032.jpg,2,0,1
012279.jpg,2,1,1
150526.jpg,0,1,1
140131.jpg,1,0,1
154993.jpg,2,1,2
202442.jpg,2,0,0
189337.jpg,2,2,1
074105.jpg,2,0,1
137644.jpg,2,2,1
144573.jpg,2,0,0
032787.jpg,2,0,1
151979.jpg,0,1,1
054465.jpg,0,0,1
066202.jpg,2,0,1
032222.jpg,2,0,1
086268.jpg,2,0,2
146576.jpg,2,0,1
068719.jpg,2,0,1
153939.jpg,2,0,0
067265.jpg,1,0,1
020291.jpg,2,1,0
093377.jpg,2,0,2
076073.jpg,2,1,1
087030.jpg,2,0,0
142160.jpg,2,1,2
062551.jpg,2,0,1
066034.jpg,2,0,1
096802.jpg,2,1,1
200147.jpg,2,0,0
161294.jpg,2,1,1
033718.jpg,2,1,2
107716.jpg,2,0,2
108187.jpg,2,0,1
109022.jpg,2,0,0
104346.jpg,2,0,1
079528.jpg,1,0,2
022804.jpg,2,0,1
077479.jpg,2,0,1
136144.jpg,2,2,0
087211.jpg,2,1,1
166738.jpg,2,1,1
139455.jpg,2,0,1
173496.jpg,2,0,2
169949.jpg,2,1,2
118385.jpg,2,2,1
153955.jpg,1,0,2
072860.jpg,2,0,1
104686.jpg,2,2,1
088562.jpg,2,0,1
053596.jpg,2,2,1
201937.jpg,1,0,1
155597.jpg,2,0,1
097678.jpg,2,2,2
088018.jpg,2,0,0
058165.jpg,2,1,0
000679.jpg,2,0,1
159863.jpg,0,0,1
052680.jpg,2,1,0
085518.jpg,2,0,1
172912.jpg,2,1,1
190443.jpg,2,1,0
060045.jpg,2,1,0
058148.jpg,2,0,0
030171.jpg,2,0,1
061029.jpg,2,0,1
086744.jpg,2,2,2
160188.jpg,2,0,1
100242.jpg,2,2,0
025398.jpg,2,1,0
142277.jpg,2,0,1
111720.jpg,2,0,1
168518.jpg,2,0,0
043371.jpg,1,0,0
025637.jpg,2,0,1
069898.jpg,2,2,0
093276.jpg,2,1,2
157337.jpg,1,2,1
016460.jpg,2,1,2
177976.jpg,2,0,1
166623.jpg,2,0,1
110448.jpg,2,0,2
042674.jpg,2,0,1
070549.jpg,2,1,1
061058.jpg,2,0,1
194126.jpg,2,2,1
021804.jpg,2,0,0
073467.jpg,1,0,0
115586.jpg,2,0,1
064499.jpg,2,0,1
063228.jpg,2,0,0
180465.jpg,2,0,1
128682.jpg,2,0,0
135879.jpg,0,0,0
064099.jpg,2,0,2
007468.jpg,2,2,1
050316.jpg,2,0,1
120769.jpg,2,1,1
170536.jpg,2,0,1
102386.jpg,2,1,1
197667.jpg,2,0,1
122344.jpg,2,1,0
178098.jpg,0,0,1
123934.jpg,1,1,0
044044.jpg,1,1,0
048347.jpg,2,0,1
153795.jpg,2,1,2
136863.jpg,2,1,2
040943.jpg,2,0,2
045404.jpg,2,2,2
049089.jpg,2,0,0
180984.jpg,2,2,2
113852.jpg,2,1,1
040631.jpg,2,1,1
109799.jpg,2,0,1
172377.jpg,2,0,1
200242.jpg,2,2,1
186653.jpg,2,1,1
061100.jpg,2,0,1
078751.jpg,2,0,1
081471.jpg,2,0,1
085808.jpg,2,0,0
004051.jpg,2,0,2
082606.jpg,2,0,0
095236.jpg,2,2,0
140624.jpg,2,0,1
026481.jpg,2,0,1
162339.jpg,2,1,1
124126.jpg,2,1,1
175708.jpg,2,1,2
003316.jpg,2,0,1
024999.jpg,2,0,1
195620.jpg,1,0,1
190786.jpg,0,0,0
029858.jpg,2,2,2
179441.jpg,2,0,1
049129.jpg,2,0,1
079549.jpg,2,0,1
020223.jpg,0,0,1
039604.jpg,2,0,1
034878.jpg,2,0,1
079596.jpg,2,0,1
125550.jpg,2,0,0
194401.jpg,2,1,0
087474.jpg,2,0,0
099642.jpg,1,1,2
058471.jpg,2,0,0
008084.jpg,2,0,0
194951.jpg,1,0,1
165849.jpg,2,0,2
138968.jpg,2,1,1
143911.jpg,2,1,0
194211.jpg,2,1,2
111064.jpg,2,0,1
080115.jpg,2,2,1
137301.jpg,2,1,1
183625.jpg,2,2,0
073765.jpg,2,1,0
037297.jpg,2,0,0
053866.jpg,2,0,1
108005.jpg,2,0,1
009212.jpg,2,0,1
093151.jpg,2,2,2
077813.jpg,2,1,0
029801.jpg,2,1,2
001041.jpg,2,2,1
166968.jpg,1,2,0
159498.jpg,2,2,2
152957.jpg,2,0,1
184209.jpg,2,0,1
001108.jpg,2,0,1
183875.jpg,2,0,1
201394.jpg,2,0,0
181037.jpg,2,0,0
005413.jpg,2,0,1
027582.jpg,2,0,0
119381.jpg,2,0,2
069253.jpg,2,1,0
073016.jpg,2,0,1
091004.jpg,2,2,0
172340.jpg,2,0,0
163472.jpg,2,0,0
057256.jpg,2,0,1
121708.jpg,1,0,0
041006.jpg,2,1,1
002416.jpg,2,1,1
185517.jpg,2,1,2
117493.jpg,2,1,1
016616.jpg,2,1,0
158956.jpg,1,0,0
116555.jpg,2,1,2
041135.jpg,2,1,1
020629.jpg,2,0,0
195420.jpg,2,1,0
093300.jpg,2,0,0
198163.jpg,2,0,2
051395.jpg,2,0,2
093265.jpg,2,0,1
104316.jpg,2,1,2
056684.jpg,2,1,2
055305.jpg,2,0,1
121717.jpg,1,0,1
137609.jpg,2,1,0
079629.jpg,2,0,1
025910.jpg,2,0,1
145321.jpg,2,1,1
126795.jpg,2,1,2
022931.jpg,2,0,1
091593.jpg,2,0,0
033155.jpg,2,0,1
192680.jpg,2,0,1
121248.jpg,2,0,0
063483.jpg,2,1,1
077347.jpg,0,0,0
111713.jpg,2,0,1
006266.jpg,2,1,1
077936.jpg,1,0,1
086310.jpg,2,1,1
082231.jpg,2,1,1
131992.jpg,2,0,1
003434.jpg,2,1,1
077925.jpg,2,1,1
112466.jpg,2,0,1
082155.jpg,2,0,1
148430.jpg,2,1,0
047996.jpg,2,0,1
011135.jpg,2,1,0
104017.jpg,2,0,1
153384.jpg,2,1,0
011456.jpg,2,0,1
038817.jpg,2,1,1
178211.jpg,2,0,1
152526.jpg,2,1,2
146739.jpg,2,0,1
119658.jpg,2,0,1
195421.jpg,2,1,1
194615.jpg,2,1,1
188097.jpg,2,1,2
005047.jpg,2,0,1
196009.jpg,0,0,0
041231.jpg,2,0,0
133311.jpg,1,0,1
096937.jpg,2,2,1
017432.jpg,2,2,2
112024.jpg,2,0,2
126851.jpg,2,0,1
145907.jpg,2,0,0
034395.jpg,1,0,1
189400.jpg,2,1,0
082025.jpg,2,0,1
012698.jpg,2,0,1
173428.jpg,2,1,1
172279.jpg,2,1,0
044373.jpg,2,0,1
040309.jpg,2,1,1
093330.jpg,0,0,0
137709.jpg,2,1,0
127218.jpg,2,1,1
024236.jpg,2,0,2
060768.jpg,2,1,2
080712.jpg,1,2,0
051335.jpg,2,0,1
032467.jpg,2,0,0
007704.jpg,2,0,1
022238.jpg,0,0,0
162650.jpg,2,0,0
043099.jpg,2,2,2
030821.jpg,2,1,1
091760.jpg,2,2,2
063931.jpg,2,1,0
194912.jpg,2,0,0
170047.jpg,2,0,1
050253.jpg,1,0,1
095401.jpg,2,1,0
063788.jpg,2,0,1
183182.jpg,2,2,0
051566.jpg,2,0,0
131496.jpg,2,0,1
108508.jpg,0,2,0
166119.jpg,2,0,0
077330.jpg,2,1,1
183963.jpg,2,0,0
038837.jpg,2,0,1
149107.jpg,2,2,1
140673.jpg,2,0,0
017329.jpg,1,1,1
079610.jpg,1,0,0
025427.jpg,0,0,1
192511.jpg,2,1,1
034958.jpg,2,0,2
028695.jpg,2,0,1
029041.jpg,2,1,1
145556.jpg,2,0,1
112938.jpg,2,0,0
072331.jpg,2,0,1
112685.jpg,0,0,0
019010.jpg,2,1,0
153417.jpg,2,1,1
192695.jpg,1,0,0
171439.jpg,2,1,1
070414.jpg,2,0,0
067306.jpg,2,2,0
069392.jpg,2,1,0
125071.jpg,2,1,2
068213.jpg,2,0,0
202098.jpg,2,0,1
104492.jpg,0,2,1
044340.jpg,1,0,1
156545.jpg,2,0,1
086953.jpg,2,0,1
155199.jpg,2,1,1
092191.jpg,1,0,0
113838.jpg,2,0,0
032674.jpg,2,0,1
027670.jpg,2,1,1
103914.jpg,2,0,1
126462.jpg,1,0,0
177648.jpg,1,0,0
008691.jpg,2,0,1
112769.jpg,2,1,1
044706.jpg,2,0,1
114018.jpg,0,0,1
102786.jpg,2,0,1
040800.jpg,2,0,1
176901.jpg,2,1,0
144347.jpg,2,0,0
144050.jpg,2,2,0
134109.jpg,2,0,0
005918.jpg,2,0,1
097086.jpg,2,0,1
139174.jpg,0,0,1
018654.jpg,2,0,2
154326.jpg,1,0,1
185881.jpg,2,0,0
089945.jpg,2,2,1
009235.jpg,2,0,2
112520.jpg,2,0,1
144286.jpg,2,2,0
085898.jpg,2,1,1
163982.jpg,2,1,0
188345.jpg,2,0,2
051690.jpg,2,0,1
082407.jpg,2,1,1
030166.jpg,1,0,0
069472.jpg,2,0,0
011197.jpg,2,0,1
114099.jpg,2,0,1
086348.jpg,2,1,1
178190.jpg,2,1,1
164232.jpg,2,2,1
027395.jpg,2,0,1
176545.jpg,2,0,1
104465.jpg,2,0,1
132040.jpg,2,0,1
167293.jpg,2,1,1
186918.jpg,2,1,2
149646.jpg,2,1,0
145795.jpg,2,0,0
004850.jpg,2,0,1
017774.jpg,2,1,0
192059.jpg,2,0,0
176314.jpg,2,0,0
075358.jpg,2,0,1
003881.jpg,2,0,1
102125.jpg,2,0,0
169202.jpg,2,0,0
170287.jpg,2,0,1
175092.jpg,2,2,2
015151.jpg,2,1,1
000759.jpg,2,0,0
019294.jpg,2,1,1
149021.jpg,2,0,0
080653.jpg,2,0,0
070154.jpg,1,0,1
128388.jpg,1,1,2
060800.jpg,2,1,1
030325.jpg,0,0,1
028048.jpg,0,1,0
091128.jpg,2,0,0
105422.jpg,2,0,1
163368.jpg,2,0,0
121724.jpg,0,0,2
134894.jpg,2,0,1
044354.jpg,2,0,0
180893.jpg,2,0,1
191223.jpg,2,0,1
164456.jpg,1,0,1
091467.jpg,2,1,1
021481.jpg,2,0,1
186387.jpg,2,1,1
139262.jpg,0,0,1
076647.jpg,2,1,2
068259.jpg,2,1,0
078686.jpg,2,0,1
015671.jpg,2,0,1
193361.jpg,2,0,0
182121.jpg,1,0,1
045786.jpg,1,1,0
051315.jpg,1,0,0
106172.jpg,2,0,0
107447.jpg,2,1,2
086455.jpg,2,2,0
172252.jpg,0,0,1
010527.jpg,2,0,0
196371.jpg,2,1,1
078078.jpg,2,0,1
155919.jpg,1,0,1
138277.jpg,2,0,0
108409.jpg,2,0,1
070335.jpg,2,0,2
197328.jpg,2,1,1
143604.jpg,2,1,0
026882.jpg,2,2,2
067578.jpg,2,1,1
082622.jpg,1,0,0
110125.jpg,2,0,0
065489.jpg,2,0,1
031440.jpg,2,1,2
113116.jpg,2,2,0
036824.jpg,2,1,0
097107.jpg,2,1,1
167158.jpg,2,0,1
171685.jpg,2,0,1
112251.jpg,2,0,0
012593.jpg,2,1,2
066007.jpg,2,0,1
195139.jpg,0,0,1
043819.jpg,2,1,0
022908.jpg,1,0,1
056764.jpg,2,0,1
051608.jpg,0,0,1
134979.jpg,2,2,2
008923.jpg,2,2,0
143833.jpg,0,0,0
180223.jpg,2,0,1
009846.jpg,2,1,1
034090.jpg,2,0,0
106882.jpg,2,1,1
004988.jpg,2,0,1
174697.jpg,2,0,2
015361.jpg,2,0,2
035012.jpg,1,1,0
111788.jpg,0,0,1
063985.jpg,2,0,0
135612.jpg,2,0,1
193044.jpg,2,0,1
129174.jpg,0,0,2
079750.jpg,2,0,1
000705.jpg,2,1,2
027520.jpg,2,0,0
049634.jpg,2,0,1
139093.jpg,2,2,1
127195.jpg,2,0,1
093013.jpg,2,1,2
095243.jpg,2,0,0
056922.jpg,2,1,0
147460.jpg,2,0,0
123072.jpg,1,0,1
134896.jpg,0,0,1
105289.jpg,2,0,0
032587.jpg,2,1,2
061915.jpg,0,0,0
004069.jpg,2,0,1
067701.jpg,2,0,1
060359.jpg,2,0,1
134529.jpg,2,1,0
127371.jpg,2,0,1
104169.jpg,2,0,1
189755.jpg,2,2,0
111295.jpg,2,1,2
090545.jpg,2,0,0
202431.jpg,0,0,1
118426.jpg,2,0,1
150219.jpg,2,0,1
028191.jpg,2,1,0
177627.jpg,2,2,2
127288.jpg,2,0,1
076866.jpg,2,1,0
156228.jpg,2,0,1
175676.jpg,2,1,1
044297.jpg,1,0,0
171878.jpg,2,0,0
109699.jpg,2,1,1
051653.jpg,2,1,2
190161.jpg,2,0,0
117200.jpg,2,2,2
128645.jpg,2,1,2
045990.jpg,2,1,0
127924.jpg,2,1,0
148417.jpg,0,0,1
189879.jpg,2,0,1
031286.jpg,2,2,2
170558.jpg,0,2,0
044402.jpg,2,0,1
142673.jpg,0,0,1
078691.jpg,2,2,2
179447.jpg,2,1,2
159167.jpg,2,1,1
168546.jpg,2,0,1
038298.jpg,2,1,0
022887.jpg,2,0,2
059921.jpg,2,1,1
044918.jpg,1,0,1
042034.jpg,2,0,1
153375.jpg,2,0,1
176293.jpg,2,0,0
181793.jpg,2,0,1
136587.jpg,2,0,1
163250.jpg,2,0,2
103393.jpg,2,2,1
004019.jpg,2,1,1
198837.jpg,2,0,2
023339.jpg,1,0,1
089306.jpg,2,1,1
119228.jpg,1,0,1
081906.jpg,2,0,0
103562.jpg,2,0,0
186334.jpg,1,0,1
052744.jpg,2,0,1
156750.jpg,2,0,0
062786.jpg,2,0,0
055853.jpg,2,1,0
141523.jpg,2,0,1
090388.jpg,2,0,0
189171.jpg,2,1,0
034825.jpg,2,0,1
120781.jpg,2,1,0
114019.jpg,0,0,0
163560.jpg,2,0,0
110819.jpg,2,0,1
110047.jpg,2,2,2
157982.jpg,2,0,2
075521.jpg,2,0,2
000711.jpg,2,0,1
160332.jpg,2,1,0
079871.jpg,2,0,2
078892.jpg,2,0,0
102179.jpg,2,0,2
021647.jpg,2,0,1
068380.jpg,2,1,1
161895.jpg,2,0,1
072914.jpg,2,0,2
050847.jpg,2,2,0
138360.jpg,2,0,0
074727.jpg,2,0,1
046009.jpg,2,2,0
180703.jpg,1,0,0
075130.jpg,2,0,1
040010.jpg,2,1,0
189358.jpg,2,2,1
055283.jpg,1,0,1
174101.jpg,2,0,1
147357.jpg,2,0,1
003561.jpg,2,0,1
075647.jpg,2,0,0
156560.jpg,2,1,0
054903.jpg,2,0,0
029467.jpg,2,1,2
141122.jpg,2,0,2
098122.jpg,2,2,2
090235.jpg,2,0,0
021655.jpg,2,1,1
070062.jpg,2,1,1
159959.jpg,2,1,0
148579.jpg,2,0,1
089747.jpg,2,0,1
124499.jpg,2,0,1
073361.jpg,2,0,1
002752.jpg,2,0,2
076851.jpg,2,0,0
197273.jpg,2,1,1
048046.jpg,2,0,1
156258.jpg,0,0,0
104433.jpg,2,0,0
039102.jpg,2,2,2
094095.jpg,2,0,1
069848.jpg,1,0,0
035668.jpg,2,2,1
094769.jpg,2,2,0
143686.jpg,2,0,0
154769.jpg,2,1,0
056424.jpg,2,2,1
141504.jpg,0,0,0
157026.jpg,2,0,0
154160.jpg,2,0,1
123215.jpg,1,0,0
121490.jpg,2,1,1
076969.jpg,2,0,0
000240.jpg,2,0,1
048610.jpg,0,0,0
007917.jpg,0,0,1
147647.jpg,2,2,0
110999.jpg,2,1,0
142282.jpg,2,0,0
057415.jpg,2,1,1
178938.jpg,2,0,1
093127.jpg,2,0,0
172653.jpg,2,2,1
050776.jpg,2,0,1
065528.jpg,2,0,1
031198.jpg,2,2,0
180800.jpg,2,1,2
036093.jpg,2,1,2
006171.jpg,2,0,1
198462.jpg,2,1,0
030660.jpg,2,0,1
083658.jpg,2,1,0
084806.jpg,2,1,1
072647.jpg,2,0,1
009326.jpg,1,0,1
143651.jpg,1,2,2
113125.jpg,0,0,1
027732.jpg,2,0,0
137161.jpg,2,1,0
114372.jpg,2,0,1
108291.jpg,2,0,0
153026.jpg,2,0,2
129513.jpg,2,1,2
134923.jpg,2,0,0
080110.jpg,2,0,0
050739.jpg,2,1,1
178600.jpg,2,1,1
178826.jpg,2,0,1
109489.jpg,2,0,1
097055.jpg,2,0,0
186528.jpg,2,0,1
194826.jpg,2,0,2
147854.jpg,1,1,0
114035.jpg,2,2,0
161085.jpg,2,0,1
078515.jpg,2,1,1
111816.jpg,2,2,0
011850.jpg,2,1,1
036839.jpg,2,0,1
200707.jpg,2,1,1
176402.jpg,2,0,1
183941.jpg,2,0,1
068144.jpg,1,0,0
003970.jpg,2,1,1
115011.jpg,1,1,0
086184.jpg,2,1,1
062737.jpg,2,0,0
095380.jpg,0,0,0
070273.jpg,2,1,0
041918.jpg,2,0,1
165481.jpg,0,0,2
151171.jpg,2,2,1
146333.jpg,2,0,0
138485.jpg,2,0,1
013738.jpg,2,0,0
091553.jpg,2,0,1
004389.jpg,2,1,2
006312.jpg,2,1,1
096348.jpg,2,0,1
177474.jpg,2,0,1
001338.jpg,2,2,1
131204.jpg,2,1,0
180240.jpg,2,1,1
189443.jpg,2,0,0
199279.jpg,2,0,1
177368.jpg,2,2,1
006455.jpg,2,0,1
057433.jpg,2,2,0
025287.jpg,2,1,1
089172.jpg,2,1,0
080460.jpg,2,0,1
111927.jpg,1,0,1
094891.jpg,2,0,0
189103.jpg,2,1,1
111187.jpg,2,1,0
000246.jpg,1,1,1
014248.jpg,1,0,0
098155.jpg,2,0,1
127003.jpg,2,0,1
202518.jpg,2,0,0
114196.jpg,2,1,1
153814.jpg,2,0,1
105748.jpg,2,1,1
117079.jpg,2,0,1
055404.jpg,2,0,1
001119.jpg,2,2,1
108295.jpg,2,0,1
096533.jpg,2,1,1
082423.jpg,2,0,1
148950.jpg,2,0,1
146535.jpg,1,1,0
062645.jpg,2,1,0
156654.jpg,2,0,1
115297.jpg,2,1,1
083861.jpg,2,0,0
122864.jpg,2,0,1
173769.jpg,2,2,0
180287.jpg,2,1,0
152766.jpg,2,0,0
084939.jpg,2,1,1
174892.jpg,1,0,1
157758.jpg,2,0,0
020936.jpg,2,0,1
063882.jpg,2,0,1
191481.jpg,2,0,1
098987.jpg,2,0,0
124447.jpg,2,0,0
139663.jpg,2,0,0
047542.jpg,2,1,2
170346.jpg,2,0,1
028256.jpg,1,2,0
117875.jpg,1,0,1
070623.jpg,2,0,0
175594.jpg,2,0,1
183065.jpg,2,0,1
001466.jpg,1,0,1
193525.jpg,2,1,0
001217.jpg,0,0,0
191642.jpg,2,1,1
027047.jpg,2,1,0
075408.jpg,2,0,1
122106.jpg,2,0,1
040517.jpg,2,2,2
101687.jpg,2,0,1
158697.jpg,2,0,1
100945.jpg,2,1,1
118100.jpg,2,1,0
045322.jpg,2,1,1
009733.jpg,2,0,2
199076.jpg,2,1,0
002553.jpg,2,0,1
152752.jpg,1,0,1
079939.jpg,2,0,1
192527.jpg,2,1,0
098187.jpg,2,1,1
121706.jpg,2,0,1
136326.jpg,2,0,0
167098.jpg,2,0,0
079700.jpg,2,0,1
114907.jpg,2,0,1
093523.jpg,2,0,0
036539.jpg,2,0,2
059369.jpg,2,0,1
178198.jpg,2,0,1
152608.jpg,2,1,1
024812.jpg,0,0,1
068988.jpg,2,1,1
198176.jpg,2,0,1
030542.jpg,2,2,0
102138.jpg,2,0,1
098854.jpg,1,0,1
138783.jpg,2,0,1
108097.jpg,2,1,1
166412.jpg,2,0,1
060829.jpg,2,0,1
200297.jpg,0,0,1
147664.jpg,2,0,1
141030.jpg,2,0,2
102765.jpg,2,0,1
078644.jpg,2,0,0
156024.jpg,2,0,1
201215.jpg,2,2,0
002136.jpg,2,0,1
112294.jpg,2,2,0
002887.jpg,2,0,0
053646.jpg,2,2,0
151139.jpg,2,1,1
132871.jpg,2,0,0
190489.jpg,2,0,2
080904.jpg,2,1,0
133888.jpg,2,1,0
194974.jpg,2,1,0
128103.jpg,2,1,1
045448.jpg,2,0,1
008349.jpg,1,0,1
061667.jpg,0,1,1
094052.jpg,2,2,0
034179.jpg,2,1,1
007064.jpg,2,2,0
122035.jpg,2,0,1
054352.jpg,0,1,2
157378.jpg,2,1,1
052460.jpg,2,0,2
120893.jpg,2,0,1
004430.jpg,0,0,0
026867.jpg,2,0,0
070897.jpg,2,1,1
190152.jpg,2,0,0
109883.jpg,2,1,0
142666.jpg,2,0,0
028813.jpg,2,1,1
200794.jpg,2,0,0
160242.jpg,2,0,1
019344.jpg,1,0,1
102903.jpg,2,0,1
162579.jpg,2,1,0
121878.jpg,2,1,1
122290.jpg,2,1,0
165012.jpg,2,0,1
056805.jpg,1,0,1
134846.jpg,2,1,1
129260.jpg,2,0,0
057699.jpg,2,0,2
027385.jpg,2,0,1
137905.jpg,2,0,1
047177.jpg,1,0,2
197832.jpg,1,1,0
179276.jpg,2,0,2
082816.jpg,2,2,1
078943.jpg,2,0,0
069445.jpg,2,1,0
158544.jpg,2,0,0
030174.jpg,2,0,1
127828.jpg,2,0,0
046403.jpg,0,0,0
094826.jpg,2,2,0
187045.jpg,2,1,0
110586.jpg,2,0,0
070990.jpg,2,0,1
095502.jpg,2,0,1
008544.jpg,2,1,0
010234.jpg,1,0,1
174945.jpg,2,0,1
035405.jpg,2,0,2
116211.jpg,2,0,1
022201.jpg,2,0,0
035737.jpg,2,1,0
014711.jpg,1,0,1
045530.jpg,2,0,0
180604.jpg,2,0,1
079659.jpg,2,1,0
005064.jpg,2,1,1
054396.jpg,2,0,0
072102.jpg,2,0,1
048174.jpg,2,0,1
081395.jpg,1,0,1
034463.jpg,2,0,1
016677.jpg,2,0,0
062941.jpg,2,0,2
003847.jpg,1,0,1
168451.jpg,1,0,1
176137.jpg,2,0,1
029779.jpg,2,0,1
088472.jpg,2,1,0
073141.jpg,2,1,0
176701.jpg,1,1,0
072013.jpg,2,1,0
087375.jpg,2,2,1
106040.jpg,2,0,1
031664.jpg,2,1,1
166512.jpg,2,0,0
013724.jpg,2,0,1
143761.jpg,2,0,1
090288.jpg,2,0,1
142881.jpg,2,0,0
114056.jpg,2,0,0
182219.jpg,2,0,1
008881.jpg,2,0,1
180923.jpg,2,0,0
161547.jpg,0,0,1
096600.jpg,2,0,0
091478.jpg,2,0,1
125430.jpg,0,0,1
057023.jpg,2,1,1
081804.jpg,2,0,1
110574.jpg,2,0,1
184870.jpg,2,2,1
070661.jpg,2,0,0
134438.jpg,2,1,1
059279.jpg,2,1,1
029738.jpg,2,1,1
194931.jpg,2,0,1
072869.jpg,2,0,0
076936.jpg,2,0,1
130104.jpg,2,0,1
163621.jpg,2,1,2
113855.jpg,2,0,0
006465.jpg,2,0,1
097060.jpg,2,2,2
080684.jpg,2,1,0
018089.jpg,2,1,1
123252.jpg,2,1,0
021429.jpg,2,0,1
141760.jpg,1,0,1
123440.jpg,2,0,2
107643.jpg,2,0,0
199501.jpg,2,1,2
043015.jpg,1,0,1
